pose_name,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle
Bound_Angle_Pose_or_Baddha_Konasana_,66.91187597706464,108.73182246559239,136.76103020457336,119.48388733525962,45.92608784650765,42.83700931055923,135.11852192510574,116.45423577202689
Bound_Angle_Pose_or_Baddha_Konasana_,164.49813146394138,171.98061446944476,11.86738327149587,16.260818244526146,6.708843173115122,4.646663012393722,76.29151710204819,81.59731232695233
Bound_Angle_Pose_or_Baddha_Konasana_,145.85538088875307,153.08444823458908,47.842885778767936,47.47790233953033,12.92892260601259,14.66516115882848,98.81937363491808,100.22704231889179
Bound_Angle_Pose_or_Baddha_Konasana_,150.8117572737573,160.00691296748016,17.2164021967718,17.608342209614428,13.228999589673744,8.527138364084397,77.56478909503969,81.15417681638702
Bound_Angle_Pose_or_Baddha_Konasana_,171.04673740123718,168.68912639714227,84.60488673577869,0.8785786533449806,18.0716192311008,23.553222294181644,83.39001086295593,36.80253893985316
Bound_Angle_Pose_or_Baddha_Konasana_,167.10038759509453,159.7343001535906,33.33732022364189,28.711037037274103,8.621726043650323,9.029853188946506,71.43617637964462,82.6503539865535
Bound_Angle_Pose_or_Baddha_Konasana_,158.02439139289962,152.60723316054242,11.481513748399694,14.05886820028574,10.908952891531019,13.223416935423595,70.5724612354555,62.93708172201958
Bound_Angle_Pose_or_Baddha_Konasana_,146.99155088205632,107.65804052031218,65.96874659215011,82.02247600051535,23.95369566296625,41.239524155677955,65.84052793657993,168.95272720932198
Bound_Angle_Pose_or_Baddha_Konasana_,177.81798536415977,177.88627766890804,51.19407259743438,55.63696314021603,11.429307411667434,13.512587000725198,95.59281851602758,106.43010600473288
Bound_Angle_Pose_or_Baddha_Konasana_,132.8337014152573,170.05848295430505,33.239256062540065,48.3617716250919,10.109182643300315,21.389617452413564,92.75694945441901,66.2708904849874
Bound_Angle_Pose_or_Baddha_Konasana_,178.95239395926419,177.90964028428058,72.04110692532934,98.04858522183571,163.40276842126175,174.2061721352918,20.269775778866777,2.6374238503947374
Bound_Angle_Pose_or_Baddha_Konasana_,45.245015849344135,49.51731361734083,21.775495429119744,20.58036642527348,38.85256012249181,35.95276552296998,87.3926135773506,87.46696575760929
Bound_Angle_Pose_or_Baddha_Konasana_,174.93240309624042,158.70316548644058,41.958415128323715,61.51328297502221,34.606410179647014,53.02002183954873,90.16661229007583,138.5558079232582
Bound_Angle_Pose_or_Baddha_Konasana_,175.8253069605887,177.5145493465642,45.47723541951312,54.060925431124396,11.389312372723863,29.111279247847918,72.56030142887182,129.40430684421477
Bound_Angle_Pose_or_Baddha_Konasana_,178.64918389137958,176.31069190587863,31.142409750936142,31.28372838808758,7.273511805727594,2.0200446613533325,54.061206740660644,65.25960936191589
Bound_Angle_Pose_or_Baddha_Konasana_,166.95180109570185,159.32428492369277,32.15379033168757,21.32757483916188,8.333409799668152,9.644140942336884,85.07702320247623,79.35602589482576
Bound_Angle_Pose_or_Baddha_Konasana_,150.6817536366924,158.97119752745394,8.447502491394465,7.649114014405566,13.7031164065429,14.889603893116329,81.08424874490275,75.90753987614744
Bound_Angle_Pose_or_Baddha_Konasana_,168.87801068790878,174.2927071928563,51.53637283984146,40.514475195201825,34.836633956280664,38.41501105129886,96.6798777811633,97.74237459521305
Bound_Angle_Pose_or_Baddha_Konasana_,169.99077892443862,172.0128319467642,18.731910567677904,21.10963539139385,46.48926923134046,47.912809144379594,69.14057250618002,69.8894081857243
Bound_Angle_Pose_or_Baddha_Konasana_,167.9354126923218,161.52452893054763,14.949057556308011,12.981844729272558,8.042886816815514,8.5781343263627,74.96930365561401,75.30971250500394
Bound_Angle_Pose_or_Baddha_Konasana_,173.37695164158038,174.98925417145097,48.377992352128196,50.75168985071002,25.579296174355903,27.345493244505775,84.80491086750891,111.93377292500718
Bound_Angle_Pose_or_Baddha_Konasana_,154.85328904279004,155.45683718670756,79.64097454227276,32.92254111127508,9.243822900592749,4.652355140609404,74.26699466452287,37.39464498647679
Bound_Angle_Pose_or_Baddha_Konasana_,174.76461642302922,177.95725466918256,26.042524125713946,24.38193104562599,4.797475475922335,6.617274502580342,83.32128129262534,72.30355044843805
Bound_Angle_Pose_or_Baddha_Konasana_,140.53978877638892,134.35857994823658,30.661723646491232,32.39454683526438,135.62928139257662,149.22201845943312,6.543981229030936,1.0949826720715012
Bound_Angle_Pose_or_Baddha_Konasana_,175.6495593452503,178.61024317942116,26.0936762006803,33.41634366559631,1.7519834530842555,8.346958459836038,106.05393538357878,95.60168208143362
Bound_Angle_Pose_or_Baddha_Konasana_,173.33318909386563,169.59519061971505,63.278430153593945,48.71260349839122,10.03488529866074,8.431179398490888,99.46335751990961,101.43727762408692
Bound_Angle_Pose_or_Baddha_Konasana_,63.66157684703589,36.98858253340755,89.23860837486389,99.92788600344983,53.98600047787577,16.516789254730988,72.9702818111491,45.3276708327379
Bound_Angle_Pose_or_Baddha_Konasana_,142.2523346151739,151.1313678165742,17.516899125330525,16.38441650543553,19.10542380348566,14.260703461311076,90.15400894142263,86.6200607339837
Bound_Angle_Pose_or_Baddha_Konasana_,94.76596147995228,113.15882346293657,6.275811388019105,14.977276412220283,42.50309793361052,36.69173650085027,64.26943088723701,78.72259693456678
Bound_Angle_Pose_or_Baddha_Konasana_,175.60770679226516,173.39555433991546,31.550694177010328,30.337632118338526,3.048323357055921,2.9036775426715256,88.795532866597,86.8270581504687
Bound_Angle_Pose_or_Baddha_Konasana_,171.11791774974287,170.77790632586385,22.748205597117188,22.53882924205224,9.077639782731424,8.994683833170127,83.26087711974846,81.26073959267532
Bow_Pose_or_Dhanurasana_,159.50869004798642,164.78327023632073,94.08568837648384,95.28692386347517,61.21718271458555,62.69766998522741,126.05165642566331,124.15652234019537
Bow_Pose_or_Dhanurasana_,165.20145828318437,178.19007988433742,127.18484138105013,89.2495807964918,85.06680305691276,85.41980008861377,83.3946973090162,119.45892309073396
Bow_Pose_or_Dhanurasana_,137.92198652090102,158.98952952430443,169.7120169346846,23.60446492054049,48.32780452972628,67.83339734950707,144.29897665708248,166.2332420717474
Bow_Pose_or_Dhanurasana_,173.9769207955412,173.33600408422467,87.67976322529783,95.77606373805216,69.08902816005563,72.8015382867,116.65311206223333,101.49773954377353
Bow_Pose_or_Dhanurasana_,158.9846823512637,163.18701929752734,95.10998990258885,98.85684179174969,71.12645721713932,74.55168258169466,101.93874927965349,98.31579721832624
Bow_Pose_or_Dhanurasana_,127.20242696545534,125.86959211532681,101.0711179201632,111.09021159262808,153.38789722115823,153.00270889291525,80.7199118267831,78.89930754405538
Bow_Pose_or_Dhanurasana_,132.23543385292265,123.46058425611284,99.33799308958575,96.3732906125103,141.6226793372727,142.27551662983572,86.50137947472359,85.8929581583839
Bow_Pose_or_Dhanurasana_,165.3162667223846,138.26153802310364,124.39013577830532,128.4958576321119,140.54347060257484,151.9757521151554,59.92169563681907,59.7730208800216
Bow_Pose_or_Dhanurasana_,167.42336414696123,167.63186206575023,131.37872193048713,140.4696437267274,100.42718764615334,94.95572061815668,64.35157341563144,63.37950121059459
Bow_Pose_or_Dhanurasana_,172.43378456095732,179.83194663525444,77.94393234021352,75.98023328066446,56.23199399471082,58.31637532417047,132.09608372670334,128.92119315316862
Bow_Pose_or_Dhanurasana_,172.4323289912714,178.1311852984797,94.42799079488026,98.21077868401663,89.64735313285766,89.62308558883987,101.62672672660509,101.94401256203928
Bow_Pose_or_Dhanurasana_,162.7148916280011,160.67427984864253,111.43528049224551,116.48020034318908,79.71014960188738,70.55436339353872,88.42332955997676,92.61700467549112
Bow_Pose_or_Dhanurasana_,170.4770065392617,153.5607126481904,89.07403967059957,137.9646219287845,62.987217926807055,179.9698609122709,112.72215752601879,123.31751182910574
Bow_Pose_or_Dhanurasana_,167.43263143757324,169.46624057206128,97.5742078031162,110.78583696440717,58.84271084089146,48.67434797448269,95.122681447244,94.29401475147505
Bow_Pose_or_Dhanurasana_,171.97948791900927,171.74819801424115,54.20306041623831,62.281255720077965,55.53639121823619,58.7102324719582,161.14516633411725,153.90834586501165
Bow_Pose_or_Dhanurasana_,146.2164035043608,142.29073335059925,111.0211778820814,119.29210538555331,134.96251215305395,135.0050938113622,77.66240249360762,77.91252521131295
Bow_Pose_or_Dhanurasana_,132.5541615727983,136.08261054039312,93.68238001935894,98.65948039649352,120.18021079876905,115.56040521756611,103.16562509105093,99.07887480505619
Bow_Pose_or_Dhanurasana_,165.6056823904257,168.3493825406745,71.87529183328422,132.55085185920376,34.81567286948163,31.185632929676885,143.90871896559534,101.09302802465285
Bow_Pose_or_Dhanurasana_,173.26891675288667,155.95283306505993,102.63492873043452,162.9007649363821,76.26647975649544,72.33321810208976,120.70812467731528,65.39117313166382
Bow_Pose_or_Dhanurasana_,176.57842859807332,163.97439642306165,88.72871162325735,86.35726810079385,71.8346850587552,68.64351170081244,113.46408168402537,114.76852188893795
Bow_Pose_or_Dhanurasana_,172.00593046102767,170.61848042121935,98.08720319171887,108.18660266965027,69.52971936066977,67.75272950144367,101.96484218107703,100.4070961985758
Bow_Pose_or_Dhanurasana_,165.99537941552921,170.20610702692574,89.65549893272382,100.13443829913979,69.66589341653234,72.15384702287176,106.82564233571614,103.45854026745107
Bow_Pose_or_Dhanurasana_,167.61808638971965,162.99334019851108,89.25879220057563,110.43811927292252,66.28571433030116,54.278451774488104,107.76329269110616,105.41971953128504
Bow_Pose_or_Dhanurasana_,121.74972256863137,106.88116541754022,112.34792986810425,108.30427632651522,160.74774583791722,158.74841660539548,64.2702698447871,68.44889946799655
Bow_Pose_or_Dhanurasana_,75.29011142693336,63.83544543024899,165.31355324080073,104.71242637134156,39.08004760579869,63.76039101770414,120.90903015821132,72.79161153596965
Bow_Pose_or_Dhanurasana_,163.311099268834,170.42337316587003,95.73824238400454,101.26327267745876,68.75482801129216,68.67748220163027,105.2007835408526,103.95096870508166
Bow_Pose_or_Dhanurasana_,157.80503157388878,160.03014604056915,117.58912199138098,111.39081576130367,72.33757166853833,74.1638060532742,87.43306974936051,89.4712418415178
Bow_Pose_or_Dhanurasana_,170.74486101940275,174.44347033577975,106.11465182676591,105.9260641833436,77.13624491820833,79.23309738893809,101.62995334158401,98.63652890450741
Bow_Pose_or_Dhanurasana_,162.98685553593955,162.67640094853684,172.70598901250338,171.34311236118947,128.0648917237404,124.33263671638508,24.378902134831435,27.18524716716995
Bow_Pose_or_Dhanurasana_,161.9994676544987,168.86970846457461,104.12203714758688,103.78948957352354,78.17015560164484,85.97801543290589,91.83985061433357,89.46730487219281
Bow_Pose_or_Dhanurasana_,176.5559960804948,168.8898720440533,113.14795017666289,116.87405224038532,94.27230130064311,86.2747105250304,78.35945622216512,82.9756310531267
Bow_Pose_or_Dhanurasana_,171.9144166940567,173.14819530466062,104.46450116497354,107.17386575593974,92.92510058178901,93.84475505018725,92.79168998862698,90.14465440191117
Bow_Pose_or_Dhanurasana_,170.1972812615495,174.27461382624293,124.17875297735314,125.31180366342197,105.12832379308453,106.02407342006146,75.89990895467272,72.84038340577771
Bow_Pose_or_Dhanurasana_,120.23608689735055,122.35539233844715,100.77267551566527,110.04143973563693,150.86248755107758,151.29842920729482,79.64819310901315,76.23709925203998
Bow_Pose_or_Dhanurasana_,178.67976678644592,176.59781069305456,90.26204881027834,84.2928407737956,85.06792732865638,87.45089298046793,107.51202121826495,111.42004394369043
Bow_Pose_or_Dhanurasana_,159.07046830373457,171.3879612408728,84.31033634726671,84.8005408307497,62.14576369674943,74.89850080951187,120.43995117819796,115.49741045258143
Bow_Pose_or_Dhanurasana_,173.27493255846002,166.47880144291443,96.67107060049264,99.17633200198233,75.40212990262188,76.34108881138287,108.2619473760011,107.04104921014256
Bow_Pose_or_Dhanurasana_,157.49318544106427,162.53736105116982,70.05371532312301,66.71591385445544,41.368243840069965,46.098417727212045,137.07480552093574,142.62674048268525
Bow_Pose_or_Dhanurasana_,159.02976852856688,162.41990336730987,84.14254929000278,83.85570793057481,65.00811637506756,66.74436070875564,118.51279031750158,114.5403983674472
Bow_Pose_or_Dhanurasana_,178.3959717488582,165.76148671705872,162.4707011123772,175.46627422622797,120.46908952982191,145.9701068334482,54.198389575647795,22.764642755592195
Bow_Pose_or_Dhanurasana_,177.5224170821459,179.47864398136576,93.78910149562742,93.09952765055233,89.56076103657072,87.89977846387556,106.44237975870294,106.79210728423054
Bow_Pose_or_Dhanurasana_,172.48395486496597,172.8252593875893,81.11401668870644,73.61393645914838,69.09338745568431,60.89552151336443,113.55454596485201,119.30427491163965
Bow_Pose_or_Dhanurasana_,164.09581996904583,157.56717181933715,89.02543668333782,96.10895482779375,72.5207117656334,65.04588740924976,106.59919313688962,109.09047655289547
Bow_Pose_or_Dhanurasana_,179.06148463030203,177.24453487695925,108.2780879764373,106.58640053348064,94.06244718492884,96.1509612899621,90.11252648019097,89.33275316207022
Bow_Pose_or_Dhanurasana_,82.55948378689243,115.70159225231116,64.30930179924682,58.75468467042034,170.6192421712215,126.05368964356845,109.3226326198828,97.84284710422865
Bow_Pose_or_Dhanurasana_,172.9714741146772,130.85261152815244,127.3898821393653,169.64438832867816,116.69527470316521,178.81253292228013,64.17270304661072,37.40661686562879
Bow_Pose_or_Dhanurasana_,156.74334724178635,179.5694027800213,129.57252236524275,92.6202712778545,67.38716041647315,80.36592968033342,66.38846592090421,102.95894759959249
Bow_Pose_or_Dhanurasana_,176.316617514046,171.0800387474715,97.77409513745621,101.44670334163001,72.90809256316602,67.78396615576946,98.86197744929397,104.3734625231016
Bow_Pose_or_Dhanurasana_,110.39745642111644,128.01007181900948,106.36271856954177,103.90690414086264,94.89649092008162,139.26840906884206,59.232155444955865,74.22626725874694
Bow_Pose_or_Dhanurasana_,42.379940835746886,37.055694463125626,75.06015087627553,45.158705417667505,173.53255985937776,170.54820207364676,99.45745233877255,113.84269845675807
Bow_Pose_or_Dhanurasana_,167.70983594512103,170.7647864580646,109.10862004691907,123.68224631625246,60.510573868428246,62.144153696258364,101.0347830934184,99.58698277315445
Bow_Pose_or_Dhanurasana_,170.86029737387378,164.99381624355263,102.12068622833523,121.27692315950799,90.98588784918292,88.77377919078317,92.26965012100888,81.72029552365707
Bow_Pose_or_Dhanurasana_,151.89587462991256,162.21918722323088,103.61035594685826,107.51176704411697,126.76845934010831,120.77423284749115,76.39346541603746,72.7953839403913
Bow_Pose_or_Dhanurasana_,175.38676114788137,155.09612669286324,129.91983437883226,176.47695233446558,109.14852202798161,112.83219960127627,80.06730723066336,53.252495360119426
Bow_Pose_or_Dhanurasana_,133.25724143189439,117.84617890601787,99.49871111455478,97.19761167446771,139.26453127040494,144.06632780264692,82.91768584242556,81.26551472635386
Bow_Pose_or_Dhanurasana_,155.27889771585188,158.19023893019414,103.40335161208348,112.19256147817963,105.30783795945392,102.49435738820269,96.30099308134884,94.30617062011915
Bow_Pose_or_Dhanurasana_,65.19724329476139,80.44115474136271,72.38446394540458,91.14780227721491,151.9495715089924,154.27340059128863,85.1084589969372,82.68631900969892
Bow_Pose_or_Dhanurasana_,172.85005113344207,176.81311501527702,80.67858746626374,86.11397367812772,31.792793164646433,34.54151525322941,119.65345204919038,126.02671678204709
Bow_Pose_or_Dhanurasana_,159.00747773967905,162.38311793304553,114.7129991582176,93.23908214950204,95.54461561106594,101.9422119048164,84.538343698961,97.99613131629991
Bow_Pose_or_Dhanurasana_,165.6311973780962,168.14031400009634,98.51587510850149,86.67336364798658,69.5276728789989,75.14933865796341,103.90026607120637,110.54809274562177
Bow_Pose_or_Dhanurasana_,146.70849948502723,149.86495949968054,84.22973240160415,99.64792324892949,174.64517723340992,169.7212352710943,71.60467581536571,59.16876556569082
Bow_Pose_or_Dhanurasana_,139.42878109882272,133.29959714645685,87.56010782262739,69.59742997431404,84.86058257405243,50.71865046403156,85.01635129479573,117.4538047878295
Bow_Pose_or_Dhanurasana_,171.11140628756408,166.96618424498666,71.88202617747974,83.63320085564227,57.73330258515917,55.55101735670998,127.86588130205459,120.07867102884025
Bow_Pose_or_Dhanurasana_,129.84938073285602,136.35150320337027,108.30982073730459,119.07877321121686,134.49363531863338,134.77644084154764,79.58324116480503,73.88177939362453
Bow_Pose_or_Dhanurasana_,169.64694817579377,149.9133809961321,34.83020716574811,33.85614694246492,65.017261847752,68.70374556813951,156.82791867736043,157.78478110301646
Bow_Pose_or_Dhanurasana_,175.92961480295543,176.6611056667369,92.1325723460244,94.03395318149343,84.0332077199535,88.57534250998918,110.03807013371927,108.47683215830584
Bow_Pose_or_Dhanurasana_,118.01818356588704,114.76131216450685,72.65254926139893,70.347905638605,122.40447350890088,121.59899126462535,115.67373197908256,122.63284233537696
Bow_Pose_or_Dhanurasana_,178.4568371468844,176.9713561324934,138.78819329815306,146.84544757896433,107.20609163593546,102.04226297827991,64.62852128101727,65.02910524399512
Bow_Pose_or_Dhanurasana_,163.5510512056167,171.51856670010503,79.60907571732463,88.00256889834495,99.19247684404026,86.39720111224611,117.89341001871654,126.11133048061657
Bow_Pose_or_Dhanurasana_,163.18856772854093,168.63337177451535,97.4751475763817,91.22224288284384,58.44967290345988,62.64700656596869,106.11448458887354,107.63165174080224
Bow_Pose_or_Dhanurasana_,169.63696344213355,173.63920113043093,94.07582307681632,82.37463531902011,66.02538730712995,68.25437830401718,116.58781116327438,114.85781805614197
Bow_Pose_or_Dhanurasana_,171.93090134254524,178.76476762051996,67.77276944158874,64.21893134661669,50.049305179901594,50.85521196449213,132.86054237982682,128.48909522475745
Bow_Pose_or_Dhanurasana_,60.21240818749016,68.07717678109519,69.07869078538145,73.44020195076361,145.1975911211123,142.19733778582219,90.70774296848448,92.80371744980461
Bow_Pose_or_Dhanurasana_,162.07489631631975,168.1393939102329,94.69372455327793,96.96539176757213,71.8996701092061,79.88001100500037,95.10955866829698,92.51832215914874
Bow_Pose_or_Dhanurasana_,179.46087624375977,174.48179726109876,82.47715707174423,78.53868835018211,81.18992507778636,82.010521814279,113.43195090160371,110.0527483191463
Bow_Pose_or_Dhanurasana_,160.97748918503012,160.71327123095014,99.82321566495482,104.90951046815161,67.18102575527068,67.42135354356196,100.9674396702281,98.93915423744308
Bow_Pose_or_Dhanurasana_,174.37086296371922,172.26478847243388,83.7492004567533,96.7974479588014,67.11164916780471,63.505608564419305,111.59898948030856,110.32222368082522
Bow_Pose_or_Dhanurasana_,172.11630005947873,153.7138402573987,162.52691622266744,176.91461142789214,160.62461308438782,144.5518686443226,8.656583069784572,17.151118455817734
Bow_Pose_or_Dhanurasana_,175.01631353532022,174.52097763903896,99.07894319429559,102.40342388040922,78.99426639959873,77.01533923681355,99.84743773541739,100.24927345939305
Bow_Pose_or_Dhanurasana_,92.14641879803489,128.04168526763138,145.49473381319763,162.91159471640816,71.77821626034228,90.22595744470003,41.652436447033324,5.013013789123235
Bow_Pose_or_Dhanurasana_,175.3612953914302,174.65192693485213,105.21675345362728,166.4796980561215,79.2732401375429,88.42529477579536,122.45910472522569,58.87689666969845
Bow_Pose_or_Dhanurasana_,164.72016364495045,166.7643049225163,99.60655601329695,96.97586386607153,76.45994149512764,77.24061674277665,100.13612139968407,98.85313378311481
Bow_Pose_or_Dhanurasana_,178.0663459376295,170.13972990134835,83.84059035636137,93.3304102973594,53.74908463126284,51.34394740024205,124.20319574696963,113.31775495848592
Bow_Pose_or_Dhanurasana_,172.59810776219564,168.141932747689,135.66829261419963,133.84113121911892,86.94195979255463,89.5562741458871,86.83105877169514,82.63373676684806
Bow_Pose_or_Dhanurasana_,178.32526805544236,177.4095624486259,68.02099797947639,71.34153391774984,56.85514664504298,62.857207738923684,145.69867665151688,136.2331364632889
Bow_Pose_or_Dhanurasana_,179.61890147421073,178.49827667624152,112.932382475549,119.89536064165382,96.1172860665306,91.14161156635772,84.73070042639985,83.38018351693506
Bow_Pose_or_Dhanurasana_,145.28886597294556,145.9233921974166,112.57044969705545,120.84539011519277,126.72188914694851,124.59275184322965,85.86476084721808,86.6107960601129
Bow_Pose_or_Dhanurasana_,171.56428493976358,164.35345494447014,165.6477196315617,81.63067468289597,168.09991201828595,102.09108248908936,130.4520834861722,112.24871593101197
Bow_Pose_or_Dhanurasana_,178.14203652900184,179.97920431978415,172.56847239562774,168.08944016447944,178.5991061200913,178.02880694586847,175.93652782661036,172.40459459615533
Bow_Pose_or_Dhanurasana_,147.58932917279398,108.73885500610658,79.42580937986767,61.0180409031301,88.74210357910147,17.621320887618033,96.82270755190717,124.71812795428966
Bow_Pose_or_Dhanurasana_,174.2788719584786,173.08362631161523,90.34898473312302,87.4156725234052,68.52383927126702,70.55769090269284,108.87223351015736,115.68441682784082
Bow_Pose_or_Dhanurasana_,168.96528600396184,167.37472293117486,99.19973380560012,108.24725421666135,74.62641542153132,77.30028631641753,103.1379813492001,97.92066865550655
Bow_Pose_or_Dhanurasana_,173.2258546128882,167.87751349964364,127.0576905878044,121.71081759658658,124.22012623268981,124.78053479600261,66.28299677539674,64.08885478927797
Bow_Pose_or_Dhanurasana_,172.41674322985227,173.6052847804493,74.18259473237423,66.17923964422162,44.772653465056216,45.81328633986631,133.543563473084,134.82305817875596
Bow_Pose_or_Dhanurasana_,168.72429156436067,160.73106965492022,100.97697404705153,112.73474379381679,83.71843436913811,78.04626368682513,95.68735626877259,88.92589659709597
Bow_Pose_or_Dhanurasana_,172.31809419531933,169.5557123171912,115.07477142221286,139.33922963718436,86.65669350197969,80.3067413999568,94.66038774492108,88.53847209508073
Bow_Pose_or_Dhanurasana_,169.66598145523096,173.25722625402318,97.3430284068534,97.12570937292529,56.905788486834886,65.59907903683721,103.32164664083783,99.47510475434527
Bow_Pose_or_Dhanurasana_,152.85293013940978,146.94245859557668,85.15376007044956,86.71205754931735,105.34150191419597,107.03080763904903,98.27418631627935,115.15378548275186
Bow_Pose_or_Dhanurasana_,171.02542161265998,175.89647341141523,129.6428393916752,162.3378623377414,92.65257770849547,109.76888970437378,88.15010119346542,57.334963028054354
Bow_Pose_or_Dhanurasana_,106.71829152530138,109.78416280115641,73.65329794603701,68.04045066262908,139.64690101410557,137.5834219369572,85.06854674904699,87.50381814034397
Bow_Pose_or_Dhanurasana_,165.22934609734577,169.84255211558158,104.19964353852859,94.67646126396579,57.19408639202189,62.96835637183309,110.41681452883637,113.97535087765138
Bow_Pose_or_Dhanurasana_,172.71954923540792,164.9228329222185,89.24455592761498,106.32527177467479,88.82980472657941,83.04251382912537,106.60311453798691,102.49056050634371
Bow_Pose_or_Dhanurasana_,144.829950417642,152.60938342229193,118.44794473407762,121.14392751166349,136.71160971403015,137.23023527026479,69.05131627359509,68.85637765666024
Bow_Pose_or_Dhanurasana_,74.61633317265468,81.00602164162443,78.2148019587827,70.9068897590083,145.03589179031982,150.29097297260117,94.01076618062288,93.32056412527892
Bow_Pose_or_Dhanurasana_,170.86749139525966,176.13719762394652,79.60208491139647,76.02536346760091,52.599030785375724,63.25069770069593,132.66906882444795,132.97734680624038
Bow_Pose_or_Dhanurasana_,143.81842160060387,151.54012298518967,77.72370152642866,63.6393980826225,65.4319488025019,75.70490955909125,73.62732836268303,104.12794549118645
Bow_Pose_or_Dhanurasana_,177.36359278285752,175.2722000322499,78.15893652578963,74.27642924293882,72.20937683862174,74.35106018871124,118.21964260372252,122.56439288780746
Bow_Pose_or_Dhanurasana_,162.06155942472714,165.53586629873155,68.29857302557097,72.31233733245492,44.185232927974184,48.18521741769359,148.19968560636525,142.47534090803543
Bow_Pose_or_Dhanurasana_,166.79517093774973,167.7829684067767,90.98146768478962,91.76549871340153,63.93007895868854,70.82240330143617,102.85310134308816,98.40736914575074
Bow_Pose_or_Dhanurasana_,158.39207957292436,168.2762351173091,111.55409005274818,89.06105783647766,65.64611988710121,75.74401566428568,93.90501982672642,111.52980958753555
Bow_Pose_or_Dhanurasana_,163.18914051007516,173.0084368989843,105.77823461506014,102.94073743282148,66.86058273629398,73.61917144890057,101.77562378977504,99.03965588402006
Bow_Pose_or_Dhanurasana_,156.6572898731608,171.99907639742196,100.62292282046097,98.46786456950653,57.66685662444441,64.55299391694756,101.22344708314975,100.44626080253903
Bow_Pose_or_Dhanurasana_,177.34255227914917,179.88358262636018,86.41104324426951,83.5748469348028,82.59910504783814,82.4318501631072,101.64847649012322,110.3403479019941
Bow_Pose_or_Dhanurasana_,172.18825761165635,167.97619577732561,92.31882443349738,104.50872557648903,75.69416494467535,74.11385817708263,106.8527300842191,102.31641668774876
Bow_Pose_or_Dhanurasana_,137.32176452073318,144.48928107778016,154.9276472057004,126.06851626265541,82.51200099192553,119.09022624889077,136.5106621900535,87.31835620080014
Bow_Pose_or_Dhanurasana_,24.72365158956092,47.055737448802915,81.71088462023485,67.07326983577009,149.1063916595514,147.1400186165246,74.37939640564606,83.53926709279921
Bow_Pose_or_Dhanurasana_,162.76814387582854,157.84558745660982,87.05468190085449,92.95578292519939,58.206386055312606,55.9259924598231,100.09557617504474,100.90212045308078
Bow_Pose_or_Dhanurasana_,171.476977034785,177.00535891434905,116.74268024122912,118.78967124059123,89.44224790758074,100.29154186598387,86.43590379197619,79.37196236946285
Bow_Pose_or_Dhanurasana_,120.97722764863312,115.63034207983524,81.38865876922165,75.27630679971116,133.39795908911117,137.16752479129232,101.38259899789544,98.94820872879679
Bow_Pose_or_Dhanurasana_,177.9978376488758,167.91111115617747,42.50067507091093,38.51328122996561,19.245910696674414,23.202195587407157,170.88398171109756,165.56110544620398
Bow_Pose_or_Dhanurasana_,151.8083236658963,154.50809149139386,129.7372736679431,127.46333891385427,141.9283604812617,140.64191284595992,63.91132144511999,67.0394973820552
Bow_Pose_or_Dhanurasana_,171.25333225565458,171.41333020701572,95.75624767299584,120.70601647104735,77.95192687310555,73.19146396157755,113.62329038585789,97.66767354725506
Bow_Pose_or_Dhanurasana_,171.17504680593194,167.89731696929084,103.72725794198976,107.9078068248732,78.25738987305836,72.58326863842649,98.01949832020561,104.67959524992446
Bow_Pose_or_Dhanurasana_,175.32039688845995,169.6764075383498,110.09252905166787,111.39301912142382,95.20360413458829,101.66981281607184,81.06224686321062,77.39636909307256
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,168.93780375269463,174.8938023969948,49.25890221920046,57.6816006172092,38.06192252785966,35.58253928708453,160.85461682213497,162.37103895980533
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,174.55645700377656,176.99361613335086,68.06269510882038,76.91210660348648,29.435729271181504,26.809312809734614,176.80886488589923,178.54439467796482
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,177.933906003385,170.00898448132543,55.835346077057956,108.80701708409696,46.5860941740051,33.19877276227256,176.13982820141163,140.17521798204808
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,168.31280548836054,164.76438577645953,63.472799444596795,51.72113236898988,33.39431026350105,37.489511754135336,165.4834515800142,163.54129268873328
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,131.4183924194004,97.4721619877246,86.50217890625729,85.5723956860683,17.935289647650755,27.95907933214523,168.8558136713872,166.42827125188546
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,172.8413644987505,172.80874049169745,55.86345748806924,60.709105371765254,49.19845738956244,58.738335113100874,173.4406372489161,165.58382064906866
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,168.07225791045303,166.1023421967716,54.25055858786491,56.223420767589154,48.20360084778432,45.22767320059118,169.30937185843308,171.37147399482805
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,159.13843482115772,178.95882075691577,73.41033552109994,68.42010210684235,5.115336080309933,45.34917656529232,145.57882104051598,131.96778480176718
Bridge_Pose_or_Setu_Bandha_Sarvangasana_,174.7257443084992,176.48508360798982,79.19457587267495,75.93770299312145,33.553718507522326,30.175209944126188,165.04827137721213,161.51558153788173
